2026-08-09 22:40:21.298 | E-ZZIO CODE RELOCATION ENGINE START
2026-08-09 22:40:30.005 | DRY-RUN terminé — aucune modification
2026-08-09 22:40:45.429 | Execution cancelled by user
2026-08-09 22:40:47.242 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\healthchecks\src\oci_cli_health_checks__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.244 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\healthchecks\src\oci_cli_health_checks\generated__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.250 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\healthchecks\tests__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.251 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\identity_data_plane__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.252 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\identity_data_plane\src__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.254 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\identity_data_plane\src\oci_cli_dataplane__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.255 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\identity_data_plane\src\oci_cli_dataplane\generated__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.256 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\identity_data_plane\tests__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.257 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\identity_domains__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.258 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\identity_domains\src__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.259 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\identity_domains\src\oci_cli_identity_domains__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.260 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\identity_domains\src\oci_cli_identity_domains\generated__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.262 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\identity_domains\tests__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.263 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\identity__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.264 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\identity\src__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.266 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\identity\src\oci_cli_identity__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.267 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\identity\src\oci_cli_identity\generated__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.268 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\identity\tests__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.269 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\integration__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.270 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\integration\src__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.271 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\integration\src\oci_cli_integration_instance__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.273 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\integration\src\oci_cli_integration_instance\generated__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.274 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\integration\tests__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.276 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\iot__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.277 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\iot\src__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.278 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\iot\src\oci_cli_iot__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.279 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\iot\src\oci_cli_iot\generated__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.280 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\iot\tests__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.281 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\jms_java_downloads__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.283 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\jms_java_downloads\src__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.284 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\jms_java_downloads\src\oci_cli_java_download__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.285 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\jms_java_downloads\src\oci_cli_java_download\generated__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.287 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\jms_java_downloads\tests__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.288 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\jms_utils__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.289 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\jms_utils\src__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.291 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\jms_utils\src\oci_cli_jms_utils__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.292 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\jms_utils\src\oci_cli_jms_utils\generated__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.293 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\jms_utils\tests__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.294 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\jms__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.295 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\jms\src__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.296 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\jms\src\oci_cli_java_management_service__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.297 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\jms\src\oci_cli_java_management_service\generated__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.298 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\jms\tests__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.300 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\key_management__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.301 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\key_management\src__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.302 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\key_management\src\oci_cli_ekm__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.303 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\key_management\src\oci_cli_ekm\generated__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.304 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\key_management\src\oci_cli_key_management__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.306 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\key_management\src\oci_cli_key_management\generated__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.307 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\key_management\src\oci_cli_kms_crypto__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.308 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\key_management\src\oci_cli_kms_crypto\generated__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.309 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\key_management\src\oci_cli_kms_hsm_cluster__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.310 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\key_management\src\oci_cli_kms_hsm_cluster\generated__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.311 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\key_management\src\oci_cli_kms_management__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.313 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\key_management\src\oci_cli_kms_management\generated__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.314 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\key_management\src\oci_cli_kms_vault__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.315 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\key_management\src\oci_cli_kms_vault\generated__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.316 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\key_management\tests__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.317 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\license_manager__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.318 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\license_manager\src__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.320 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\license_manager\src\oci_cli_license_manager__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.321 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\license_manager\src\oci_cli_license_manager\generated__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.322 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\license_manager\tests__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.323 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\limits_increase__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.325 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\limits_increase\src__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.326 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\limits_increase\src\oci_cli_limits_increase__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.327 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\limits_increase\src\oci_cli_limits_increase\generated__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.328 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\limits_increase\tests__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.329 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\limits__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.330 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\limits\src__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.331 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\limits\src\oci_cli_limits__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.332 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\limits\src\oci_cli_limits\generated__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.334 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\limits\src\oci_cli_quotas__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.339 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\limits\src\oci_cli_quotas\generated__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.340 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\limits\tests__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.342 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\load_balancer__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.343 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\load_balancer\src__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.344 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\load_balancer\src\oci_cli_load_balancer__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.345 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\load_balancer\src\oci_cli_load_balancer\generated__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.347 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\load_balancer\tests__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.348 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\lockbox__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.349 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\lockbox\src__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.350 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\lockbox\src\oci_cli_lockbox__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.351 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\lockbox\src\oci_cli_lockbox\generated__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.353 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\lockbox\tests__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.354 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\log_analytics__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.355 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\log_analytics\src__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.357 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\log_analytics\src\oci_cli_log_analytics__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.358 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\log_analytics\src\oci_cli_log_analytics\generated__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.359 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\log_analytics\tests__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.360 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\logging__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.361 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\logging\src__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.362 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\logging\src\oci_cli_logging_management__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.364 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\logging\src\oci_cli_logging_management\generated__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.365 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\logging\tests__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.366 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\loggingingestion__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.368 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\loggingingestion\src__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.369 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\loggingingestion\src\oci_cli_logging__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.370 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\loggingingestion\src\oci_cli_logging\generated__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.372 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\loggingingestion\tests__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.373 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\loggingsearch__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.374 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\loggingsearch\src__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.375 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\loggingsearch\src\oci_cli_log_search__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.376 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\loggingsearch\src\oci_cli_log_search\generated__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.377 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\loggingsearch\tests__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.378 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\lustre_file_storage__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.380 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\lustre_file_storage\src__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.381 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\lustre_file_storage\src\oci_cli_lustre_file_storage__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.382 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\lustre_file_storage\src\oci_cli_lustre_file_storage\generated__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.384 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\lustre_file_storage\tests__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.385 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\managed_kafka__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.386 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\managed_kafka\src__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:47.387 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\managed_kafka\src\oci_cli_kafka_cluster__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
